Filename,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
1027919.txt,7.27,3.64,3.64,0,1.82,0,5.45,0,0,0,5.45,12.73,9.09,1.82,0,0,1.82,0,7.27,1.82,1.82,1.82,1.82,1.82,3.64,1.82,0,0,0,0
1027920.txt,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,7.41,0,3.7,9.26,0,1.85,7.41,1.85,0,5.56,0,1.85,0,0,0
1028111.txt,0,0,0,0,0,0,1.32,0,0,0,0,5.26,0,0,0,0,2.63,2.63,0,0,0,0,0,0,1.32,0,0,0,0,0
1028131.txt,0,0,0,0,0,0,0,0,0,0,0,11.11,2.22,0,0,0,8.89,0,11.11,0,0,11.11,0,0,4.44,0,0,0,0,0
1028156.txt,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,1.72,1.72,0,0,1.72,0,0,0,0,0,0,1.72,0
1028243.txt,2.38,2.38,0,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,2.38,0,11.9,2.38,0,4.76,0,4.76,2.38,2.38,0,4.76,0,0
1028691.txt,6.17,6.17,0,0,0,0,0,0,0,0,0,4.94,0,4.94,0,0,0,0,6.17,0,4.94,1.23,0,0,3.7,0,0,0,0,0
1028749.txt,2.22,0,2.22,2.22,0,0,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0
1028752.txt,3.45,2.3,1.15,0,0,0,3.45,0,1.15,0,1.15,4.6,2.3,1.15,0,0,0,1.15,1.15,0,0,0,0,1.15,3.45,3.45,0,1.15,0,0
1029247.txt,4.26,2.13,2.13,0,2.13,0,2.13,0,0,0,0,12.77,4.26,8.51,0,2.13,2.13,2.13,2.13,0,0,2.13,0,0,6.38,0,0,0,0,2.13
1029402.txt,4,4,0,0,0,0,2.67,0,0,0,0,8,4,2.67,0,2.67,1.33,0,6.67,0,4,2.67,0,0,13.33,0,0,5.33,0,0
1029770.txt,0,0,0,0,0,0,3.57,0,3.57,0,0,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0,0,10.71,0,3.57,0,7.14,0
1030665.txt,3.85,0,3.85,0,2.56,0,0,0,0,0,0,2.56,0,2.56,0,0,0,0,8.97,1.28,0,6.41,0,1.28,3.85,0,0,0,0,1.28
1030786.txt,3.9,3.9,0,0,0,0,7.79,0,0,0,0,7.79,0,2.6,3.9,1.3,0,1.3,7.79,1.3,1.3,2.6,3.9,0,3.9,9.09,0,0,0,0
1030862.txt,4.55,4.55,0,0,0,0,4.55,0,2.27,0,0,6.82,2.27,0,0,4.55,0,2.27,11.36,0,0,6.82,0,4.55,9.09,0,0,0,0,0
1031033.txt,4.3,3.23,1.08,0,0,1.08,3.23,0,0,0,0,15.05,4.3,4.3,1.08,5.38,0,2.15,9.68,1.08,1.08,6.45,1.08,0,1.08,0,0,0,0,0
1031694.txt,0.72,0.72,0,0,0,0,6.52,0,0,0,0,8.7,0.72,4.35,0.72,1.45,2.17,0.72,6.52,5.07,0.72,0.72,0,0,0.72,0,0,0,0,0
1031695.txt,0,0,0,0,0,0,6.25,0,0,0,0,4.17,0,0,2.08,2.08,2.08,2.08,6.25,4.17,2.08,0,0,0,2.08,0,0,0,0,0
1031907.txt,5.66,5.66,0,0,0,0,9.43,0,0,0,0,22.64,0,11.32,0,7.55,1.89,3.77,1.89,0,0,1.89,0,0,0,7.55,0,0,0,0
1032084.txt,1.64,1.64,0,0,0,0,0,0,0,0,0,14.75,0,1.64,1.64,3.28,0,8.2,4.92,0,4.92,0,0,0,0,0,0,0,0,0
1032451.txt,0.98,0,0.98,0,0,0.98,6.86,0,0,0,0,1.96,0,0,0,0.98,0,1.96,9.8,5.88,0,2.94,0.98,0,13.73,0,0,0,0,0
1032622.txt,2.22,2.22,0,0,0,0,4.44,0,0,0,0,2.22,0,0,0,2.22,0,0,6.67,4.44,0,2.22,0,0,11.11,0,4.44,4.44,0,0
1033096.txt,0,0,0,0,0,0,6.98,0,0,0,0,11.63,1.16,2.33,3.49,5.81,1.16,3.49,4.65,0,2.33,2.33,0,0,0,0,0,5.81,0,0
1033199.txt,3.92,3.92,0,0,0,0,5.88,0,0,0,0,3.92,0,1.96,0,0,0,1.96,17.65,1.96,5.88,11.76,0,1.96,0,1.96,0,0,0,0
1033535.txt,3.23,3.23,0,0,0,0,0,0,0,0,0,19.35,6.45,6.45,0,6.45,0,0,3.23,0,3.23,0,0,0,9.68,0,0,0,0,0
1034157.txt,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0
1034166.txt,3.77,0,3.77,3.77,0,0,1.89,0,0,0,0,1.89,0,0,0,0,1.89,0,9.43,1.89,0,3.77,0,3.77,9.43,0,0,0,0,0
1034193.txt,2.74,1.37,1.37,0,0,1.37,2.74,0,0,0,0,5.48,1.37,2.74,0,2.74,0,0,4.11,0,4.11,2.74,1.37,1.37,10.96,1.37,0,1.37,0,0
1034270.txt,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1034674.txt,1.72,0,1.72,0,0,0,1.72,0,0,0,0,22.41,3.45,0,6.9,12.07,1.72,10.34,3.45,0,0,1.72,0,1.72,1.72,0,0,0,0,0
1035526.txt,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,4.35,8.7,0,4.35,0,0
1035768.txt,6.12,4.08,2.04,0,2.04,0,2.04,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0
1036141.txt,5.8,5.8,0,0,0,0,10.14,0,0,0,0,5.8,0,0,1.45,0,1.45,2.9,10.14,0,5.8,4.35,2.9,0,18.84,0,0,18.84,0,0
1036385.txt,0,0,0,0,0,0,1.61,0,0,0,0,11.29,3.23,8.06,0,1.61,0,0,0,0,0,0,0,0,1.61,1.61,0,0,0,0
1036540.txt,5.13,5.13,0,0,0,0,7.69,0,0,0,0,10.26,10.26,0,0,0,0,0,12.82,0,7.69,7.69,0,0,5.13,0,2.56,0,2.56,0
1036663.txt,3.09,1.03,2.06,0,0,1.03,3.09,0,0,0,0,14.43,4.12,4.12,1.03,4.12,0,4.12,7.22,0,3.09,3.09,1.03,1.03,18.56,1.03,1.03,1.03,0,0
1036721.txt,5.88,3.92,1.96,0,1.96,0,7.84,0,0,5.88,0,3.92,3.92,0,0,0,0,0,7.84,1.96,0,1.96,3.92,0,0,0,0,0,1.96,0
1036862.txt,0,0,0,0,0,0,0,0,0,0,0,8.22,0,4.11,1.37,1.37,0,1.37,5.48,0,0,1.37,0,4.11,1.37,2.74,1.37,0,0,0
1037915.txt,3.33,3.33,0,0,0,0,3.33,0,0,0,0,8.33,3.33,1.67,1.67,1.67,0,3.33,0,0,0,0,0,0,3.33,0,0,1.67,0,0
1038306.txt,0,0,0,0,0,0,0.78,0,0,0,0,4.69,0.78,1.56,0,0.78,0,2.34,7.03,0,1.56,6.25,0,0,1.56,1.56,0.78,0,0,0
1038723.txt,0,0,0,0,0,0,0,0,0,0,0,1.59,1.59,0,0,0,0,0,4.76,0,1.59,3.17,0,0,0,0,0,0,0,0
1038724.txt,4,4,0,0,0,0,10,0,0,0,0,4,0,4,0,0,0,0,8,0,0,6,0,2,10,0,0,28,0,0
1039676.txt,1.96,0,1.96,0,1.96,0,11.76,0,0,0,0,9.8,0,1.96,0,1.96,3.92,1.96,3.92,1.96,0,3.92,0,0,0,0,0,0,0,1.96
1039691.txt,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,2,0,16,6,4,10,0,0,16,4,0,2,0,0
1039818.txt,0,0,0,0,0,0,7.14,0,0,0,0,11.43,2.86,2.86,0,2.86,2.86,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0
1039837.txt,0.97,0.97,0,0,0,0,12.62,0,0,0,0.97,9.71,0,1.94,0.97,4.85,0.97,2.91,9.71,1.94,3.88,3.88,0.97,0,7.77,1.94,0,0.97,0,0
1040092.txt,9.3,4.65,4.65,0,0,2.33,4.65,0,0,0,0,2.33,0,0,0,2.33,0,2.33,2.33,0,2.33,0,0,2.33,0,9.3,0,0,0,0
1040763.txt,0,0,0,0,0,0,6.67,0,0,0,0,11.11,0,0,2.22,2.22,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
1041086.txt,17.17,14.14,2.02,0,2.02,0,7.07,0,0,0,0,12.12,3.03,0,0,3.03,2.02,6.06,6.06,1.01,3.03,1.01,3.03,0,0,1.01,0,0,0,0
1041520.txt,3.85,3.85,0,0,0,0,0,0,0,0,0,26.92,0,3.85,0,11.54,3.85,11.54,7.69,0,3.85,3.85,3.85,0,0,0,0,0,0,0
1042068.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042280.txt,0,0,0,0,0,0,2.38,0,0,0,0,1.19,0,0,1.19,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0
1042353.txt,0,0,0,0,0,0,13.51,0,0,0,0,2.7,0,0,0,0,2.7,0,13.51,5.41,2.7,5.41,0,0,13.51,0,2.7,10.81,0,0
1042735.txt,8.89,8.89,0,0,0,0,0,0,0,0,0,13.33,4.44,0,0,4.44,4.44,0,4.44,0,0,0,4.44,0,0,0,0,2.22,0,0
1043327.txt,3.57,1.79,1.79,0,0,1.79,1.79,0,0,0,0,10.71,0,3.57,0,7.14,0,3.57,3.57,1.79,0,1.79,0,0,0,1.79,0,0,0,0
1043658.txt,1.18,1.18,0,0,0,0,4.71,1.18,0,0,0,9.41,1.18,1.18,0,3.53,0,4.71,2.35,1.18,1.18,1.18,1.18,0,0,0,0,0,0,0
1043906.txt,4.92,4.92,0,0,0,0,4.92,0,0,0,0,4.92,0,4.92,0,0,0,0,6.56,1.64,3.28,3.28,3.28,0,0,3.28,0,0,0,0
1043940.txt,2.97,2.97,0,0,0,0,3.96,0,0,0,0,10.89,0,1.98,1.98,4.95,0,2.97,2.97,0,0.99,1.98,1.98,0,0,0,0,0.99,0,0
1043955.txt,1.67,1.67,0,0,0,0,0,0,0,0,0,3.33,0,1.67,0,1.67,0,0,5,0,1.67,5,1.67,0,3.33,0,0,3.33,0,0
1043965.txt,8.22,6.85,1.37,0,0,1.37,0,0,0,0,0,12.33,1.37,2.74,0,4.11,1.37,4.11,6.85,0,2.74,6.85,1.37,0,2.74,0,0,2.74,0,0
1044090.txt,6.52,4.35,0,0,0,0,2.17,0,0,0,0,6.52,0,2.17,2.17,4.35,0,4.35,4.35,0,4.35,4.35,4.35,0,0,2.17,0,0,0,0
1044175.txt,0,0,0,0,0,0,9.43,0,0,0,0,9.43,0,0,3.77,9.43,0,7.55,1.89,0,0,1.89,0,0,0,0,0,0,0,0
1044245.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,3.33,0,16.67,0,0,6.67,0,0
1044254.txt,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,1.89,0,0,1.89,0,1.89,0,1.89,0,7.55,0,0,11.32,0,0
1044375.txt,1.72,1.72,0,0,0,0,0,0,0,0,0,6.9,0,5.17,0,1.72,0,0,1.72,0,0,1.72,0,0,3.45,0,1.72,0,0,0
1044499.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,4,0,0
1044505.txt,0,0,0,0,0,0,1.82,0,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,0,1.82,7.27,0,0,0,0,0,0,0
1044524.txt,0,0,0,0,0,0,2.78,1.39,0,0,0,11.11,2.78,0,0,6.94,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0
1045242.txt,2.7,2.7,0,0,0,0,1.35,0,0,0,0,1.35,1.35,0,0,0,0,0,6.76,1.35,1.35,4.05,2.7,0,1.35,1.35,2.7,0,0,0
1045357.txt,2.74,2.74,0,0,0,0,1.37,0,0,0,0,12.33,2.74,4.11,1.37,0,4.11,1.37,2.74,0,1.37,1.37,0,0,5.48,0,2.74,9.59,0,0
1045387.txt,6.25,3.12,3.12,3.12,0,0,3.12,0,0,0,3.12,9.38,3.12,0,3.12,3.12,0,0,6.25,0,0,3.12,3.12,0,0,0,0,0,0,0
1045416.txt,2.78,2.78,0,0,0,0,0,0,0,0,0,8.33,2.78,0,0,5.56,0,2.78,5.56,0,2.78,5.56,0,0,0,0,0,2.78,0,0
1045541.txt,3.51,3.51,0,0,0,0,5.26,0,0,0,0,12.28,0,5.26,0,3.51,0,3.51,7.02,3.51,3.51,0,1.75,0,7.02,0,0,3.51,0,0
1045590.txt,0,0,0,0,0,0,25.81,0,0,0,3.23,19.35,12.9,0,0,6.45,0,0,12.9,9.68,0,3.23,0,0,0,9.68,0,0,0,0
1045874.txt,0,0,0,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,7.69
1045957.txt,0,0,0,0,0,0,0,0,0,0,0,5.41,0,2.7,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
1046019.txt,0,0,0,0,0,0,0,0,0,0,0,10.34,5.17,3.45,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
1046383.txt,0,0,0,0,0,0,2.13,0,0,0,0,10.64,2.13,4.26,0,4.26,0,4.26,2.13,0,0,2.13,0,0,0,2.13,10.64,10.64,0,0
1046384.txt,9.38,6.25,3.12,0,0,0,9.38,0,1.56,0,0,0,0,0,0,0,0,0,7.81,1.56,3.12,3.12,6.25,0,0,6.25,0,0,0,0
1046508.txt,8.24,8.24,0,0,0,0,8.24,0,0,0,0,2.35,1.18,0,1.18,1.18,0,0,14.12,2.35,5.88,4.71,7.06,0,25.88,0,0,1.18,0,0
1046637.txt,6.12,2.04,4.08,2.04,0,2.04,4.08,0,0,0,0,4.08,0,2.04,0,2.04,0,0,6.12,0,0,4.08,2.04,0,2.04,0,0,0,0,0
1046689.txt,13.16,2.63,10.53,5.26,0,5.26,2.63,0,0,0,0,2.63,2.63,2.63,0,0,0,0,10.53,2.63,2.63,5.26,0,5.26,5.26,0,0,0,0,0
1047139.txt,0,0,0,0,0,0,25,0,6.25,0,0,6.25,0,2.08,2.08,2.08,2.08,2.08,0,0,0,0,0,0,10.42,0,4.17,6.25,0,0
1047166.txt,1.92,1.92,0,0,0,0,1.92,0,0,0,0,19.23,1.92,9.62,1.92,3.85,0,5.77,3.85,0,1.92,3.85,1.92,0,7.69,0,1.92,11.54,0,0
1047912.txt,6.9,6.9,0,0,0,0,17.24,0,0,17.24,0,17.24,3.45,0,6.9,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0
1048358.txt,0,0,0,0,0,0,0,0,0,0,0,14.58,6.25,2.08,0,6.25,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1049286.txt,5.45,0,5.45,1.82,0,1.82,9.09,0,0,1.82,0,12.73,0,1.82,5.45,3.64,1.82,3.64,0,0,0,0,0,0,0,0,0,0,0,0
1049314.txt,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,13.33,0,0,13.33,0,0,10,0,0,10,0,0
1049470.txt,4.82,0,4.82,2.41,0,2.41,13.25,0,0,0,6.02,9.64,2.41,2.41,3.61,2.41,0,2.41,9.64,2.41,1.2,2.41,1.2,3.61,1.2,1.2,0,0,0,0
1049960.txt,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,2.7,0,0,5.41,0,2.7,5.41,0,0,0,0,0,2.7,0,0
1049983.txt,0,0,0,0,0,0,2.27,0,0,0,0,11.36,0,2.27,2.27,4.55,4.55,2.27,6.82,0,4.55,2.27,4.55,0,2.27,0,0,0,0,0
1050420.txt,0,0,0,0,0,0,1.37,0,0,0,0,8.22,0,2.74,1.37,1.37,0,5.48,4.11,0,4.11,0,0,0,5.48,15.07,0,0,0,0
1050670.txt,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,1.14,0,1.14,1.14,0,0,3.41,6.82,0,1.14,0,0
1050724.txt,0,0,0,0,0,0,3.08,0,0,0,1.54,3.08,0,0,0,0,3.08,0,3.08,0,3.08,0,0,0,4.62,1.54,0,0,0,0
1051110.txt,7.02,1.75,3.51,1.75,0,0,5.26,0,0,0,0,14.04,1.75,8.77,0,1.75,0,1.75,1.75,0,0,0,0,1.75,5.26,0,0,0,0,0
1052059.txt,3.03,3.03,0,0,0,0,3.03,0,0,0,0,3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0
1052196.txt,0,0,0,0,0,0,3.85,0,0,0,0,3.85,0,3.85,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,1.92,0,0
1052214.txt,2.27,2.27,0,0,0,0,4.55,0,0,0,0,2.27,0,2.27,0,0,0,0,4.55,0,2.27,2.27,0,0,0,2.27,0,0,0,0
1052627.txt,2.22,0,2.22,0,2.22,0,0,0,0,0,0,4.44,0,4.44,0,0,0,0,11.11,0,4.44,6.67,0,0,4.44,0,0,0,0,0
1052673.txt,0,0,0,0,0,0,2.44,0,0,0,0,9.76,2.44,4.88,0,0,0,2.44,2.44,0,0,2.44,0,0,2.44,0,0,0,0,0
1053188.txt,1.79,1.79,0,0,0,0,1.79,0,0,0,0,10.71,1.79,0,0,3.57,1.79,7.14,10.71,0,7.14,3.57,0,0,5.36,0,0,0,0,0
1054257.txt,0,0,0,0,0,0,0,0,0,0,0,12,2.67,1.33,0,5.33,0,6.67,2.67,0,1.33,0,2.67,0,1.33,0,0,0,0,0
1054372.txt,4.76,4.76,0,0,0,0,4.76,0,0,0,0,9.52,2.38,4.76,0,0,2.38,0,23.81,4.76,0,16.67,0,2.38,14.29,0,0,0,0,0
1054527.txt,0,0,0,0,0,0,6.45,0,0,0,0,9.68,6.45,0,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0
1054597.txt,13.33,4.44,8.89,5.19,0,2.22,3.7,0,0,0,0,8.89,1.48,2.22,0,5.19,0,2.22,11.11,1.48,1.48,3.7,1.48,2.96,0,0,0,0,0,0
1055973.txt,6.94,2.78,4.17,0,0,0,6.94,0,0,1.39,1.39,13.89,1.39,1.39,0,5.56,0,6.94,8.33,0,1.39,1.39,5.56,1.39,4.17,0,0,5.56,0,0
1056376.txt,0,0,0,0,0,0,3.77,0,0,0,0,5.66,1.89,0,0,3.77,0,1.89,0,0,0,0,0,0,0,1.89,1.89,0,0,0
1056537.txt,0,0,0,0,0,0,0,0,0,0,0,5.41,0,2.7,0,2.7,0,0,2.7,0,2.7,0,0,0,5.41,5.41,0,2.7,0,0
1056674.txt,0,0,0,0,0,0,9.3,0,2.33,0,2.33,2.33,0,0,0,0,0,2.33,2.33,0,0,2.33,0,0,0,0,0,0,0,0
1056736.txt,7.69,7.69,0,0,0,0,5.77,0,0,0,0,5.77,0,1.92,1.92,1.92,0,1.92,13.46,5.77,1.92,0,5.77,0,3.85,0,0,0,0,0
1056776.txt,0,0,0,0,0,0,3.57,0,0,0,0,8.93,0,1.79,0,0,0,7.14,3.57,1.79,1.79,0,0,0,3.57,1.79,0,0,0,0
1056881.txt,3.03,0,3.03,3.03,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,3.03,0,0,0,0,3.03,6.06,3.03,0,0,0,0
1058329.txt,0,0,0,0,0,0,0,0,0,0,0,17.24,3.45,5.17,0,5.17,3.45,3.45,0,0,0,0,0,0,12.07,0,0,13.79,0,0
1058451.txt,2.27,2.27,0,0,0,0,2.27,0,0,0,0,9.09,0,4.55,0,2.27,0,2.27,11.36,0,6.82,4.55,0,0,4.55,0,0,0,0,0
1058604.txt,2.04,2.04,0,0,0,0,6.12,0,0,0,0,12.24,0,4.08,0,2.04,0,6.12,4.08,2.04,0,2.04,0,0,2.04,0,0,0,0,0
1058731.txt,4.35,0,4.35,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0
1058834.txt,5.88,3.92,0,0,0,0,11.76,1.96,1.96,0,0,13.73,3.92,1.96,1.96,9.8,0,1.96,9.8,5.88,1.96,1.96,0,0,11.76,5.88,3.92,3.92,0,0
1058896.txt,4.48,0,4.48,0,2.99,0,1.49,0,0,0,0,5.97,1.49,0,0,0,0,4.48,4.48,1.49,1.49,1.49,0,0,2.99,2.99,0,0,1.49,2.99
1059403.txt,2.86,0,2.86,0,0,0,5.71,0,2.86,2.86,0,5.71,0,5.71,0,0,0,0,11.43,2.86,2.86,5.71,0,2.86,11.43,0,0,0,0,0
1059871.txt,2.25,1.12,1.12,0,0,1.12,1.12,0,0,0,0,8.99,1.12,2.25,0,3.37,0,3.37,8.99,0,1.12,5.62,1.12,1.12,1.12,0,0,1.12,0,0
1060341.txt,2.27,2.27,0,0,0,0,0,0,0,0,0,4.55,0,0,0,4.55,0,2.27,0,0,0,0,0,0,2.27,0,0,0,0,2.27
1061182.txt,0,0,0,0,0,0,1.06,0,0,0,0,2.13,1.06,0,0,0,0,1.06,3.19,1.06,2.13,0,0,0,0,0,0,0,0,0
1061194.txt,7.35,2.94,4.41,4.41,0,0,5.88,1.47,0,1.47,0,5.88,1.47,1.47,0,1.47,0,1.47,11.76,0,1.47,5.88,0,4.41,0,0,1.47,0,0,1.47
1061752.txt,3.7,3.7,0,0,0,0,0,0,0,0,0,9.26,0,1.85,0,1.85,3.7,1.85,0,0,0,0,0,0,0,0,0,0,0,0
1061990.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0
1062319.txt,9.09,4.55,0,0,0,0,0,0,0,0,0,22.73,18.18,4.55,0,0,0,0,13.64,0,4.55,0,0,9.09,0,0,0,0,0,0
1063968.txt,0,0,0,0,0,0,3.92,0,1.96,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,9.8,0,0,1.96,0,0
1064206.txt,1.82,1.82,0,0,0,0,8.18,0,0,0,0,10,0.91,1.82,0.91,6.36,1.82,0,2.73,0,0,0,2.73,0,0,0.91,0,0,0,0
1064302.txt,1.79,1.79,0,0,0,0,3.57,0,0,0,0,5.36,1.79,0,0,0,0,3.57,1.79,0,0,1.79,0,0,5.36,1.79,0,0,0,0
1064834.txt,3.85,0,3.85,0,0,0,1.92,0,0,0,0,11.54,0,3.85,3.85,3.85,0,3.85,5.77,0,0,0,0,5.77,0,0,0,0,0,0
1064961.txt,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,3.7,0,7.41,0,0,0,0,0,0,3.7,3.7,0,0,0,0
1065872.txt,13.16,7.89,5.26,0,0,0,5.26,0,2.63,0,0,18.42,5.26,2.63,0,10.53,0,7.89,13.16,2.63,5.26,2.63,0,2.63,0,0,0,0,0,0
1066009.txt,4,2,2,2,0,0,0,0,0,0,0,6,0,0,0,6,0,6,4,0,0,0,0,4,8,0,2,4,0,0
1066760.txt,0,0,0,0,0,0,18.18,0,0,0,0,13.64,4.55,0,0,9.09,0,9.09,13.64,9.09,4.55,0,0,0,4.55,0,0,0,0,0
1066762.txt,5.88,3.53,1.18,1.18,0,0,8.24,0,1.18,0,0,11.76,3.53,3.53,0,1.18,2.35,1.18,9.41,2.35,0,4.71,1.18,1.18,0,0,2.35,0,0,0
1066966.txt,7.14,2.38,4.76,0,2.38,2.38,2.38,0,0,0,0,2.38,0,0,0,2.38,0,2.38,11.9,2.38,2.38,7.14,2.38,0,16.67,0,2.38,2.38,0,0
1068383.txt,1.09,0,1.09,0,0,1.09,4.35,0,0,0,0,10.87,2.17,4.35,0,5.43,0,2.17,3.26,1.09,1.09,2.17,0,1.09,1.09,1.09,0,0,0,0
1068715.txt,4.76,4.76,0,0,0,0,2.38,0,0,0,0,9.52,0,4.76,0,2.38,2.38,0,7.14,2.38,2.38,2.38,2.38,0,2.38,0,0,0,0,0
1068924.txt,2.82,0,2.82,0,0,1.41,7.04,2.82,0,0,0,11.27,0,4.23,2.82,2.82,1.41,0,5.63,0,1.41,2.82,0,1.41,0,0,0,0,0,0
1069297.txt,0,0,0,0,0,0,7.41,0,0,0,0,11.11,3.7,3.7,0,3.7,0,1.85,3.7,0,1.85,1.85,0,0,0,0,0,0,0,0
1069327.txt,3.92,1.96,1.96,0,0,0,5.88,0,0,0,0,13.73,1.96,0,1.96,7.84,0,9.8,9.8,3.92,0,1.96,1.96,3.92,0,0,0,1.96,1.96,1.96
1069747.txt,0,0,0,0,0,0,2.78,0,0,0,0,2.78,2.78,0,0,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0
1069981.txt,0,0,0,0,0,0,6.82,4.55,0,0,0,9.09,2.27,0,0,0,2.27,4.55,9.09,4.55,0,4.55,0,0,2.27,2.27,2.27,0,0,0
1070452.txt,0,0,0,0,0,0,6.67,0,0,0,0,4.44,0,4.44,0,0,0,0,4.44,4.44,0,0,0,0,0,0,0,0,0,0
1072652.txt,7.46,7.46,0,0,0,0,5.97,0,0,0,0,8.96,1.49,5.97,0,1.49,0,0,11.94,1.49,2.99,7.46,0,0,4.48,0,0,10.45,0,0
1073250.txt,4.26,4.26,0,0,0,0,4.26,0,0,0,0,12.77,6.38,4.26,0,2.13,0,2.13,8.51,2.13,4.26,2.13,2.13,0,0,0,0,0,0,0
1073549.txt,4.35,2.17,0,0,0,0,4.35,0,0,0,0,6.52,4.35,0,0,2.17,0,0,2.17,0,0,0,0,2.17,4.35,4.35,0,0,0,0
1073686.txt,0.83,0.83,0,0,0,0,15,3.33,0,0,0,5,0.83,0,2.5,0,0.83,0.83,10.83,5,0,5,1.67,0,3.33,1.67,3.33,7.5,0,0
1073784.txt,8.51,8.51,0,0,0,0,4.26,0,0,0,0,8.51,4.26,2.13,0,0,0,2.13,6.38,2.13,4.26,0,0,0,21.28,0,0,0,0,0
1073801.txt,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0
1073805.txt,4.08,4.08,0,0,0,0,0,0,0,0,0,8.16,2.04,4.08,0,0,2.04,0,0,0,0,0,0,0,4.08,0,0,0,0,0
1074025.txt,1.75,1.75,0,0,0,0,15.79,0,0,0,0,7.02,0,0,1.75,5.26,0,3.51,3.51,0,0,1.75,1.75,0,3.51,7.02,1.75,0,0,0
1074992.txt,0,0,0,0,0,0,1.18,1.18,0,0,0,2.35,1.18,0,0,1.18,0,1.18,2.35,2.35,0,0,0,0,0,1.18,1.18,0,0,0
1075021.txt,0,0,0,0,0,0,2.94,0,0,0,0,2.94,0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0
1076673.txt,4.05,0,4.05,1.35,1.35,0,5.41,0,0,0,0,8.11,0,2.7,1.35,2.7,0,4.05,4.05,0,0,2.7,0,1.35,1.35,1.35,0,0,0,0
1077102.txt,6.9,6.9,0,0,0,0,1.72,0,0,0,0,8.62,1.72,1.72,0,1.72,0,5.17,20.69,1.72,6.9,6.9,8.62,0,12.07,0,0,1.72,0,0
1078964.txt,5.88,1.96,3.92,0,1.96,0,5.88,0,0,0,0,17.65,1.96,1.96,0,13.73,0,3.92,11.76,1.96,3.92,1.96,1.96,3.92,3.92,0,0,0,0,0
1079198.txt,1.92,1.92,0,0,0,0,0,0,0,0,0,3.85,0,0,0,1.92,0,1.92,7.69,0,0,7.69,0,0,1.92,0,1.92,0,1.92,0
1079806.txt,3.12,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,9.38,0,0,0,0,0,0,0,0
